trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
921,False,"{'a': 0.5, 'e': 0.06310217758291994}",25,10,23.93864806056849,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.5, 'e': 0.06291315472622334}",25,14,23.554991765217558,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.5, 'e': 0.06272469808834395}",25,10,15.779005542218213,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
924,False,"{'a': 0.5, 'e': 0.06253680597317074}",20,14,8.50962477841943,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.5, 'e': 0.06234947668967343}",25,10,28.00486923263766,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.5, 'e': 0.062162708551887165}",20,6,27.28539747220868,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.5, 'e': 0.061976499878897466}",25,7,-20.15045988889281,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
928,False,"{'a': 0.5, 'e': 0.061790848994825016}",20,0,24.346719315025585,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
929,False,"{'a': 0.5, 'e': 0.061605754228810636}",30,16,25.510218327967884,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.5, 'e': 0.06142121391500013}",20,15,10.03702877983773,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.5, 'e': 0.061237226392529445}",20,6,28.40553646645562,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.5, 'e': 0.06105379000550965}",25,7,15.499798644725123,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
933,False,"{'a': 0.5, 'e': 0.06087090310301205}",20,10,16.89505976901488,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.5, 'e': 0.06068856403905322}",25,0,33.69557403670782,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
935,False,"{'a': 0.5, 'e': 0.06050677117258039}",30,15,25.725861648996048,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.5, 'e': 0.06032552286745654}",20,3,26.520849742111704,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.5, 'e': 0.06014481749244571}",25,16,14.06263006343285,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.5, 'e': 0.05996465342119827}",25,8,26.609690340745843,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.5, 'e': 0.059785029032236384}",20,10,16.843180131167045,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.5, 'e': 0.05960594270893937}",30,0,47.391838489983684,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
941,False,"{'a': 0.5, 'e': 0.05942739283952904}",20,11,14.770137182931226,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.5, 'e': 0.0592493778170554}",25,12,1.5454028856875837,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
943,False,"{'a': 0.5, 'e': 0.05907189603938205}",25,13,23.55736194148484,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.5, 'e': 0.05889494590917182}",25,14,27.558610373011078,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.5, 'e': 0.058718525833872284}",25,8,31.328086821189817,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.5, 'e': 0.0585426342257016}",25,0,30.24669588833078,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
947,False,"{'a': 0.5, 'e': 0.058367269501634116}",25,18,15.496978787048707,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.5, 'e': 0.05819243008338615}",25,0,27.452619987313394,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
949,False,"{'a': 0.5, 'e': 0.058018114397401704}",25,3,33.46706996020553,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.5, 'e': 0.057844320874838456}",20,12,18.30329748489997,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.5, 'e': 0.057671047951553533}",20,5,9.865719693122234,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
952,False,"{'a': 0.5, 'e': 0.057498294068089484}",20,12,14.807955592758958,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.5, 'e': 0.05732605766966013}",20,9,14.086126090476684,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.5, 'e': 0.05715433720613676}",35,12,35.3208681604832,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.5, 'e': 0.056983131132034036}",30,18,17.753605377314734,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.5, 'e': 0.056812437906496156}",20,8,12.48651671047102,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
957,False,"{'a': 0.5, 'e': 0.056642255993282896}",20,3,26.136345897029635,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.5, 'e': 0.05647258386075591}",25,0,-17.376442625052835,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
959,False,"{'a': 0.5, 'e': 0.05630341998186487}",30,7,20.960007862883735,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
960,False,"{'a': 0.5, 'e': 0.056134762834133725}",20,12,13.002982674545827,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.5, 'e': 0.05596661089964698}",20,11,12.311935661568786,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.5, 'e': 0.05579896266503611}",25,13,18.91786904079402,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.5, 'e': 0.055631816621465865}",25,13,18.79211341713669,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.5, 'e': 0.05546517126462075}",25,17,13.106073841004147,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.5, 'e': 0.05529902509469138}",25,15,9.757404078803868,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
966,False,"{'a': 0.5, 'e': 0.05513337661636114}",25,12,22.77284693512288,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.5, 'e': 0.054968224338792594}",25,5,35.976113097185795,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.5, 'e': 0.054803566775614154}",25,10,30.410949678322183,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.5, 'e': 0.054639402444906594}",20,11,16.345557258372086,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.5, 'e': 0.05447572986918986}",25,13,11.025632479088657,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
971,False,"{'a': 0.5, 'e': 0.05431254757540965}",25,15,18.519516320072107,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.5, 'e': 0.05414985409492427}",25,13,19.098259753680424,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.5, 'e': 0.05398764796349122}",30,10,28.27360037431051,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.5, 'e': 0.05382592772125425}",25,0,42.246343579088915,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
975,False,"{'a': 0.5, 'e': 0.05366469191273011}",20,12,14.932923141217849,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.5, 'e': 0.05350393908679544}",25,7,32.594121135396854,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.5, 'e': 0.05334366779667368}",35,19,27.226076298575496,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.5, 'e': 0.05318387659992216}",30,20,19.552902718429376,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.5, 'e': 0.05302456405841903}",25,9,25.039043873923973,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.5, 'e': 0.05286572873835037}",30,18,11.010452184264821,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.5, 'e': 0.05270736921019717}",20,3,24.688774173082816,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.5, 'e': 0.05254948404872264}",20,11,19.4051559684177,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.5, 'e': 0.052392071832959276}",20,8,19.06529600830626,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.5, 'e': 0.05223513114619603}",20,3,3.818442251691096,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
985,False,"{'a': 0.5, 'e': 0.05207866057596569}",20,0,31.43992960215452,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
986,False,"{'a': 0.5, 'e': 0.05192265871403207}",20,3,-5.585208003796533,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
987,False,"{'a': 0.5, 'e': 0.051767124156377374}",30,16,23.041197176572954,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.5, 'e': 0.05161205550318949}",25,20,8.408883275996173,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.5, 'e': 0.051457451358849514}",30,19,15.418384443388213,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.5, 'e': 0.05130331033191911}",20,0,34.69934019919002,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
991,False,"{'a': 0.5, 'e': 0.05114963103512801}",35,23,25.311028483517017,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.5, 'e': 0.050996412085361466}",20,0,26.16924335921367,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
993,False,"{'a': 0.5, 'e': 0.05084365210364792}",20,0,31.648051320646037,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
994,False,"{'a': 0.5, 'e': 0.050691349715146494}",20,1,33.40763680779179,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.5, 'e': 0.050539503549134696}",35,20,29.95963031213988,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.5, 'e': 0.05038811223899596}",25,4,14.318949076709442,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
997,False,"{'a': 0.5, 'e': 0.050237174422207494}",20,6,26.513541709393877,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.5, 'e': 0.05008668874032793}",30,4,31.05817266997354,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
999,False,"{'a': 0.5, 'e': 0.049936653838985136}",25,15,19.594266945088815,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.5, 'e': 0.049787068367863944}",20,0,17.80904336363803,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1001,False,"{'a': 0.5, 'e': 0.04963793098069413}",20,10,15.623706309992755,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.5, 'e': 0.04948924033523819}",25,12,16.83002430973258,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1003,False,"{'a': 0.5, 'e': 0.04934099509327934}",25,17,13.498031305872175,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1004,False,"{'a': 0.5, 'e': 0.04919319392060936}",20,6,19.175718425937006,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.5, 'e': 0.04904583548701673}",35,12,37.901598219124395,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.5, 'e': 0.04889891846627454}",30,20,14.726088463803148,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.5, 'e': 0.04875244153612863}",20,13,16.240009862524527,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1008,False,"{'a': 0.5, 'e': 0.048606403378285604}",30,14,26.9901499620945,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1009,False,"{'a': 0.5, 'e': 0.048460802678401076}",25,4,33.09553966687373,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1010,False,"{'a': 0.5, 'e': 0.04831563812606777}",25,18,15.982377556647432,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1011,False,"{'a': 0.5, 'e': 0.048170908414803745}",20,14,11.38332973799374,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1012,False,"{'a': 0.5, 'e': 0.048026612242040585}",20,9,16.196580672824634,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.5, 'e': 0.04788274830911178}",25,14,19.698548668423737,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'a': 0.5, 'e': 0.047739315321240976}",20,15,8.410921216793476,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1015,False,"{'a': 0.5, 'e': 0.04759631198753032}",20,10,17.990928034513768,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1016,False,"{'a': 0.5, 'e': 0.0474537370209488}",20,0,-8.437210104143041,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1017,False,"{'a': 0.5, 'e': 0.047311589138320786}",25,0,27.298651923605487,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1018,False,"{'a': 0.5, 'e': 0.04716986706031437}",20,10,15.80762829834866,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.5, 'e': 0.04702856951142992}",25,14,20.693468478103966,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1020,False,"{'a': 0.5, 'e': 0.046887695219988486}",20,12,15.096868916143523,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1021,False,"{'a': 0.5, 'e': 0.046747242918120525}",25,17,15.813254447787498,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.5, 'e': 0.04660721134175438}",25,15,16.692244868395058,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.5, 'e': 0.04646759923060492}",30,8,21.262508647932876,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1024,False,"{'a': 0.5, 'e': 0.046328405328162174}",20,0,28.355059446940768,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1025,False,"{'a': 0.5, 'e': 0.0461896283816801}",20,9,20.831294457319327,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.5, 'e': 0.046051267142165266}",20,10,17.070874582878652,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.5, 'e': 0.04591332036436553}",20,12,13.431374114896782,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1028,False,"{'a': 0.5, 'e': 0.04577578680675899}",20,0,5.902730100188245,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1029,False,"{'a': 0.5, 'e': 0.0456386652315427}",25,0,-17.612637696293664,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",1
1030,False,"{'a': 0.5, 'e': 0.04550195440462157}",20,6,14.10330547454597,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1031,False,"{'a': 0.5, 'e': 0.0453656530955972}",20,12,11.682285047019942,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1032,False,"{'a': 0.5, 'e': 0.04522976007775692}",25,13,21.476633283939638,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1033,False,"{'a': 0.5, 'e': 0.04509427412806263}",20,12,16.99033959809499,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.5, 'e': 0.0449591940271399}",25,11,19.50686315731293,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1035,False,"{'a': 0.5, 'e': 0.04482451855926687}",20,13,12.688239029413305,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.5, 'e': 0.04469024651236344}",20,10,20.310707921157075,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.5, 'e': 0.04455637667798028}",25,15,12.471117478342844,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.5, 'e': 0.044422907851287996}",20,13,-34.31461589423579,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
1039,False,"{'a': 0.5, 'e': 0.044289838831066214}",30,4,21.325568093221165,"{0: 25, 1: 0, 2: 0, 3: 1, 4: 0}",1
1040,False,"{'a': 0.5, 'e': 0.04415716841969286}",20,4,20.349603464809235,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1041,False,"{'a': 0.5, 'e': 0.04402489542313335}",20,0,11.876305686602493,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1042,False,"{'a': 0.5, 'e': 0.04389301865092984}",20,7,22.509721483462574,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.5, 'e': 0.04376153691619043}",25,17,11.605925059445902,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.5, 'e': 0.043630449035578674}",20,11,18.536866204873792,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1045,False,"{'a': 0.5, 'e': 0.04349975382930273}",20,15,10.547264860742708,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.5, 'e': 0.04336945012110491}",35,9,41.650237984019476,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.5, 'e': 0.043239536738250886}",20,8,7.861342686322898,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1048,False,"{'a': 0.5, 'e': 0.043110012511519386}",30,15,4.825515529173153,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1049,False,"{'a': 0.5, 'e': 0.042980876275191475}",25,14,19.755789381167276,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.5, 'e': 0.04285212686704019}",25,15,20.057405179649944,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.5, 'e': 0.04272376312831993}",20,12,14.458635545678938,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.5, 'e': 0.042595783903756214}",25,10,26.41276686828116,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1053,False,"{'a': 0.5, 'e': 0.042468188041535154}",25,11,24.67692393843086,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1054,False,"{'a': 0.5, 'e': 0.042340974393293145}",25,0,33.430838330577025,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1055,False,"{'a': 0.5, 'e': 0.042214141814106466}",20,14,9.337739375079211,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1056,False,"{'a': 0.5, 'e': 0.042087689162481054}",20,0,29.853900694978467,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1057,False,"{'a': 0.5, 'e': 0.041961615300342196}",20,3,27.856075731593084,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1058,False,"{'a': 0.5, 'e': 0.0418359190930243}",20,0,25.49174792740629,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.5, 'e': 0.04171059940926062}",20,13,13.083023677569138,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.5, 'e': 0.04158565512117316}",30,15,9.349830648248037,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1061,False,"{'a': 0.5, 'e': 0.0414610851042625}",30,18,24.027707960856244,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.5, 'e': 0.041336888237397666}",25,8,30.406771623794036,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.5, 'e': 0.04121306340280596}",20,10,5.179619067084666,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1064,False,"{'a': 0.5, 'e': 0.04108960948606308}",20,0,26.35182332799649,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1065,False,"{'a': 0.5, 'e': 0.040966525376082925}",25,10,27.144648976175358,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.5, 'e': 0.0408438099651077}",25,11,20.763556461471257,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.5, 'e': 0.04072146214869783}",20,14,-31.31784844398278,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1068,False,"{'a': 0.5, 'e': 0.04059948082572218}",20,10,19.175283955480708,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.5, 'e': 0.040477864898348016}",20,12,-27.99651997431435,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1070,False,"{'a': 0.5, 'e': 0.04035661327203115}",20,12,13.229455800394806,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.5, 'e': 0.04023572485550614}",30,16,25.1983761339461,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1072,False,"{'a': 0.5, 'e': 0.040115198560776416}",20,14,13.231802696804381,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.5, 'e': 0.03999503330310454}",20,5,25.055404366109293,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.5, 'e': 0.039875228001002336}",20,0,31.18852732302459,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1075,False,"{'a': 0.5, 'e': 0.039755781576221304}",20,0,31.639985800000495,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1076,False,"{'a': 0.5, 'e': 0.0396366929537428}",30,0,52.07099636401533,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1077,False,"{'a': 0.5, 'e': 0.039517961061768456}",20,11,17.599967650885162,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1078,False,"{'a': 0.5, 'e': 0.03939958483171039}",30,12,27.891953514555084,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.5, 'e': 0.03928156319818176}",25,18,9.800281685607512,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.5, 'e': 0.039163895098987066}",20,13,12.354903848951498,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.5, 'e': 0.039046579475112635}",25,7,29.219880371189433,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.5, 'e': 0.038929615270717026}",20,8,17.9237970098712,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.5, 'e': 0.03881300143312163}",30,9,35.60908627516474,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.5, 'e': 0.038696736912801115}",20,12,15.981248186749255,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.5, 'e': 0.03858082066337404}",20,10,16.757355762456662,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.5, 'e': 0.03846525164159334}",25,8,12.771626154333937,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1087,False,"{'a': 0.5, 'e': 0.03835002880733705}",20,8,9.48568197317211,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1088,False,"{'a': 0.5, 'e': 0.03823515112359889}",20,12,12.343793996259606,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.5, 'e': 0.03812061755647895}",25,8,16.695625820350045,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1090,False,"{'a': 0.5, 'e': 0.038006427075174314}",20,12,-24.381515863540987,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1091,False,"{'a': 0.5, 'e': 0.0378925786519699}",30,20,16.033265628965943,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.5, 'e': 0.037779071262229125}",30,8,34.31132204915001,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.5, 'e': 0.03766590388438474}",20,10,19.551139885034438,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.5, 'e': 0.03755307549992954}",25,19,10.480679166150757,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.5, 'e': 0.03744058509340732}",20,6,25.626801720004874,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.5, 'e': 0.03732843165240367}",20,11,13.329515276074932,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.5, 'e': 0.03721661416753687}",30,16,25.142053198700374,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.5, 'e': 0.03710513163244877}",20,9,9.60844394819569,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1099,False,"{'a': 0.5, 'e': 0.036993983043795836}",20,13,12.766144798298203,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.5, 'e': 0.036883167401239994}",25,7,30.210161947361577,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.5, 'e': 0.036772683707439746}",25,15,6.0485927484605195,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1102,False,"{'a': 0.5, 'e': 0.03666253096804106}",20,10,15.20107039958916,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.5, 'e': 0.036552708191668566}",20,12,14.668286882615124,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.5, 'e': 0.036443214389916524}",20,10,3.769568233555407,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
